#V  AvgAccuracy split precision recall  f1  IndivAccuracy

25	0.596153846154	0	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
25	0.596153846154	1	0.4	0.16666666666666666	0.23529411764705882	0.5
25	0.596153846154	2	0.3333333333333333	0.16666666666666666	0.2222222222222222	0.461538461538
25	0.596153846154	3	0.9	0.75	0.8181818181818182	0.846153846154
51	0.605769230769	0	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
51	0.605769230769	1	0.42857142857142855	0.25	0.3157894736842105	0.5
51	0.605769230769	2	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
51	0.605769230769	3	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.692307692308
61	0.625	0	0.6666666666666666	0.3333333333333333	0.4444444444444444	0.615384615385
61	0.625	1	0.5333333333333333	0.6666666666666666	0.5925925925925926	0.576923076923
61	0.625	2	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.615384615385
61	0.625	3	0.6428571428571429	0.75	0.6923076923076924	0.692307692308
101	0.615384615385	0	0.75	0.5	0.6	0.692307692308
101	0.615384615385	1	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
101	0.615384615385	2	0.5	0.3333333333333333	0.4	0.538461538462
101	0.615384615385	3	0.6153846153846154	0.6666666666666666	0.64	0.653846153846
105	0.615384615385	0	0.45454545454545453	0.4166666666666667	0.43478260869565216	0.5
105	0.615384615385	1	0.6	0.5	0.5454545454545454	0.615384615385
105	0.615384615385	2	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
105	0.615384615385	3	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.692307692308
116	0.653846153846	0	0.7	0.5833333333333334	0.6363636363636365	0.692307692308
116	0.653846153846	1	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
116	0.653846153846	2	0.7272727272727273	0.6666666666666666	0.6956521739130435	0.730769230769
116	0.653846153846	3	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.615384615385
127	0.615384615385	0	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
127	0.615384615385	1	0.6666666666666666	0.5	0.5714285714285715	0.653846153846
127	0.615384615385	2	0.5833333333333334	0.5833333333333334	0.5833333333333334	0.615384615385
127	0.615384615385	3	0.5833333333333334	0.5833333333333334	0.5833333333333334	0.615384615385
128	0.615384615385	0	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
128	0.615384615385	1	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
128	0.615384615385	2	0.75	0.75	0.75	0.769230769231
128	0.615384615385	3	0.5	0.5833333333333334	0.5384615384615384	0.538461538462
138	0.596153846154	0	0.4444444444444444	0.3333333333333333	0.380952380952381	0.5
138	0.596153846154	1	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
138	0.596153846154	2	0.5	0.75	0.6	0.538461538462
138	0.596153846154	3	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.692307692308
144	0.596153846154	0	0.5714285714285714	0.3333333333333333	0.4210526315789474	0.576923076923
144	0.596153846154	1	0.6	0.75	0.6666666666666665	0.653846153846
144	0.596153846154	2	0.5555555555555556	0.4166666666666667	0.4761904761904762	0.576923076923
144	0.596153846154	3	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
147	0.596153846154	0	0.4	0.16666666666666666	0.23529411764705882	0.5
147	0.596153846154	1	0.5714285714285714	0.3333333333333333	0.4210526315789474	0.576923076923
147	0.596153846154	2	0.5714285714285714	0.3333333333333333	0.4210526315789474	0.576923076923
147	0.596153846154	3	0.8571428571428571	0.5	0.631578947368421	0.730769230769
199	0.644230769231	0	0.6	0.75	0.6666666666666665	0.653846153846
199	0.644230769231	1	0.75	0.5	0.6	0.692307692308
199	0.644230769231	2	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
199	0.644230769231	3	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
200	0.615384615385	0	0.5625	0.75	0.6428571428571429	0.615384615385
200	0.615384615385	1	0.6	0.5	0.5454545454545454	0.615384615385
200	0.615384615385	2	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
200	0.615384615385	3	0.6666666666666666	0.5	0.5714285714285715	0.653846153846
203	0.605769230769	0	0.6428571428571429	0.75	0.6923076923076924	0.692307692308
203	0.605769230769	1	0.7142857142857143	0.4166666666666667	0.5263157894736842	0.653846153846
203	0.605769230769	2	0.5	0.4166666666666667	0.45454545454545453	0.538461538462
203	0.605769230769	3	0.5	0.5833333333333334	0.5384615384615384	0.538461538462
211	0.615384615385	0	0.75	0.5	0.6	0.692307692308
211	0.615384615385	1	0.5	0.5	0.5	0.538461538462
211	0.615384615385	2	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.615384615385
211	0.615384615385	3	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.615384615385
255	0.596153846154	0	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
255	0.596153846154	1	0.5454545454545454	0.5	0.5217391304347826	0.576923076923
255	0.596153846154	2	0.5833333333333334	0.5833333333333334	0.5833333333333334	0.615384615385
255	0.596153846154	3	0.5	0.6666666666666666	0.5714285714285715	0.538461538462
265	0.625	0	0.5	0.4166666666666667	0.45454545454545453	0.538461538462
265	0.625	1	0.6666666666666666	0.5	0.5714285714285715	0.653846153846
265	0.625	2	0.6666666666666666	0.5	0.5714285714285715	0.653846153846
265	0.625	3	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.653846153846
